result_id,evidence_layer,protocol,execution_environment,job_id,experiment_code,experiment_name,split,split_sha256,development_status,encoder,connector,seed,epoch,checkpoint,checkpoint_sha256,augmentation,original_run_name,input_mode,reason_mode,graph_source,oracle,model_arm,comparator_arm,n_questions,n_images,metric,model_score,comparator_score,effect,ci_lower,ci_upper,ci_level,bootstrap_unit,bootstrap_resamples,effect_excludes_zero,eos_rate,cap_rate,mean_generated_tokens,source_artifact,source_artifact_sha256,source_commit,notes
corrected_confirm3000:bridge_clip_w1_bf16_v1_ep5::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_clip_w1_bf16_v1_ep5,bridge_clip_w1_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,,none,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact,51.333333,28.7,22.633333,,,,,,,100,0,2.245333,outputs/eval/confirm/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,96c14e93857e9e6072d4444baefd72141836ba3467d64c9909c06f3aa2eb088c,,corrected ChatML + supervised EOS; primary metric exact_full
graph_trust_owlv2:objects_only::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__objects_only::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:objects_only,graph_trust_owlv2 objects_only,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_control,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__objects_only,image_plus_graph,direct,owlv2_objects_only,false,image+graph (objects_only),image only (no graph),500,481,exact,51.2,51,0.2,,,,,,,100,0,2.202,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__objects_only_records.json,394e7e338a0f972a75d1c2f2068f2b23bd21421a64f48dbb62afbe84afca6d25,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
graph_trust_owlv2:objects_only::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__objects_only::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:objects_only,graph_trust_owlv2 objects_only,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_control,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__objects_only,image_plus_graph,direct,owlv2_objects_only,false,image+graph (objects_only),image only (no graph),500,481,exact_full,51.2,51,0.2,,,,,,,100,0,2.202,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__objects_only_records.json,394e7e338a0f972a75d1c2f2068f2b23bd21421a64f48dbb62afbe84afca6d25,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
graph_trust_owlv2:objects_only::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__objects_only::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:objects_only,graph_trust_owlv2 objects_only,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_control,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__objects_only,image_plus_graph,direct,owlv2_objects_only,false,image+graph (objects_only),image only (no graph),500,481,vqa_soft,51.6,51.2,0.4,,,,,,,100,0,2.202,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__objects_only_records.json,394e7e338a0f972a75d1c2f2068f2b23bd21421a64f48dbb62afbe84afca6d25,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
graph_trust_owlv2:oracle::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__oracle::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:oracle,graph_trust_owlv2 oracle,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_oracle,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__oracle,image_plus_graph,direct,gqa_ground_truth,true,image+graph (oracle),image only (no graph),500,481,exact,68.2,51,17.2,,,,,,,100,0,2.272,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__oracle_records.json,c3c1126b5f283ffd6e2da2bac7032a35d1cebc115eb10da8c58f2494aaa683ac,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
graph_trust_owlv2:oracle::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__oracle::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:oracle,graph_trust_owlv2 oracle,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_oracle,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__oracle,image_plus_graph,direct,gqa_ground_truth,true,image+graph (oracle),image only (no graph),500,481,exact_full,68.2,51,17.2,,,,,,,100,0,2.272,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__oracle_records.json,c3c1126b5f283ffd6e2da2bac7032a35d1cebc115eb10da8c58f2494aaa683ac,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
graph_trust_owlv2:oracle::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__oracle::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:oracle,graph_trust_owlv2 oracle,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_oracle,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__oracle,image_plus_graph,direct,gqa_ground_truth,true,image+graph (oracle),image only (no graph),500,481,vqa_soft,69.6,51.2,18.4,,,,,,,100,0,2.272,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__oracle_records.json,c3c1126b5f283ffd6e2da2bac7032a35d1cebc115eb10da8c58f2494aaa683ac,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
graph_trust_owlv2:pred::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:pred,graph_trust_owlv2 pred,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_predicted_owlv2,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred,image_plus_graph,direct,owlv2,false,image+graph (pred),image only (no graph),500,481,exact,53,51,2,,,,,,,100,0,2.21,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_records.json,2a535de48fbcdf931f00682873a5f414a8e7583fdfa43434e69f3d337777f59b,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
graph_trust_owlv2:pred::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:pred,graph_trust_owlv2 pred,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_predicted_owlv2,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred,image_plus_graph,direct,owlv2,false,image+graph (pred),image only (no graph),500,481,exact_full,53,51,2,,,,,,,100,0,2.21,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_records.json,2a535de48fbcdf931f00682873a5f414a8e7583fdfa43434e69f3d337777f59b,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
graph_trust_owlv2:pred::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:pred,graph_trust_owlv2 pred,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_predicted_owlv2,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred,image_plus_graph,direct,owlv2,false,image+graph (pred),image only (no graph),500,481,vqa_soft,53.6,51.2,2.4,,,,,,,100,0,2.21,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_records.json,2a535de48fbcdf931f00682873a5f414a8e7583fdfa43434e69f3d337777f59b,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
graph_trust_owlv2:pred_q::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:pred_q,graph_trust_owlv2 pred_q,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_predicted_owlv2,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q,image_plus_graph,direct,owlv2_question_conditioned,false,image+graph (pred_q),image only (no graph),500,481,exact,53.2,51,2.2,,,,,,,100,0,2.256,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q_records.json,076920b4dedc4170f4ec473b367761443df7dea0b098e69f593e1faccdcb6f1f,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
graph_trust_owlv2:pred_q::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:pred_q,graph_trust_owlv2 pred_q,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_predicted_owlv2,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q,image_plus_graph,direct,owlv2_question_conditioned,false,image+graph (pred_q),image only (no graph),500,481,exact_full,53.2,51,2.2,,,,,,,100,0,2.256,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q_records.json,076920b4dedc4170f4ec473b367761443df7dea0b098e69f593e1faccdcb6f1f,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
graph_trust_owlv2:pred_q::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:pred_q,graph_trust_owlv2 pred_q,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_predicted_owlv2,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q,image_plus_graph,direct,owlv2_question_conditioned,false,image+graph (pred_q),image only (no graph),500,481,vqa_soft,53.8,51.2,2.6,,,,,,,100,0,2.256,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q_records.json,076920b4dedc4170f4ec473b367761443df7dea0b098e69f593e1faccdcb6f1f,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:relations_shuffled,graph_trust_owlv2 relations_shuffled,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_control,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled,image_plus_graph,direct,owlv2_relations_shuffled,false,image+graph (relations_shuffled),image only (no graph),500,481,exact,52.6,51,1.6,,,,,,,100,0,2.212,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json,5ea8cbfc9dbf8c652925d23199e2990e62522af0a687a43e5163e6814288c56c,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:relations_shuffled,graph_trust_owlv2 relations_shuffled,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_control,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled,image_plus_graph,direct,owlv2_relations_shuffled,false,image+graph (relations_shuffled),image only (no graph),500,481,exact_full,52.6,51,1.6,,,,,,,100,0,2.212,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json,5ea8cbfc9dbf8c652925d23199e2990e62522af0a687a43e5163e6814288c56c,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:relations_shuffled,graph_trust_owlv2 relations_shuffled,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_control,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled,image_plus_graph,direct,owlv2_relations_shuffled,false,image+graph (relations_shuffled),image only (no graph),500,481,vqa_soft,53,51.2,1.8,,,,,,,100,0,2.212,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json,5ea8cbfc9dbf8c652925d23199e2990e62522af0a687a43e5163e6814288c56c,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:wrong_image,graph_trust_owlv2 wrong_image,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_control,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image,image_plus_graph,direct,owlv2_wrong_image,false,image+graph (wrong_image),image only (no graph),500,481,exact,53,51,2,,,,,,,100,0,2.238,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json,135b6904f812a8800ffb0dbbe52922a784685b6891dcbeaa9335a5780b983350,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:wrong_image,graph_trust_owlv2 wrong_image,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_control,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image,image_plus_graph,direct,owlv2_wrong_image,false,image+graph (wrong_image),image only (no graph),500,481,exact_full,53,51,2,,,,,,,100,0,2.238,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json,135b6904f812a8800ffb0dbbe52922a784685b6891dcbeaa9335a5780b983350,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2290580,graph_trust_owlv2:wrong_image,graph_trust_owlv2 wrong_image,tune_500_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_control,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image,image_plus_graph,direct,owlv2_wrong_image,false,image+graph (wrong_image),image only (no graph),500,481,vqa_soft,53.6,51.2,2.4,,,,,,,100,0,2.238,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json,135b6904f812a8800ffb0dbbe52922a784685b6891dcbeaa9335a5780b983350,,"OWLv2 predicted scene graphs and their controls; the oracle arm is GQA ground truth and is a ceiling, not a method"
reltr_learned_sgg:oracle::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_reltr_clean_qids__image_plus_graph__direct__oracle::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291451,reltr_learned_sgg:oracle,reltr_learned_sgg oracle,tune_500_reltr_clean_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_oracle,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_reltr_clean_qids__image_plus_graph__direct__oracle,image_plus_graph,direct,gqa_ground_truth,true,image+graph (oracle),image only (no graph),485,466,exact,68.659794,51.340206,17.319588,,,,,,,100,0,2.272165,outputs/eval/reltr_2291451/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_reltr_clean_qids__image_plus_graph__direct__oracle_records.json,1cc20d39f5dc8b76d5b7a801093fa19bfd70d9b6f921f405324cc99d97644d95,,"RelTR trained on Open Images V6; the oracle arm is GQA ground truth and is a ceiling, not a method"
reltr_learned_sgg:oracle::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_reltr_clean_qids__image_plus_graph__direct__oracle::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291451,reltr_learned_sgg:oracle,reltr_learned_sgg oracle,tune_500_reltr_clean_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_oracle,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_reltr_clean_qids__image_plus_graph__direct__oracle,image_plus_graph,direct,gqa_ground_truth,true,image+graph (oracle),image only (no graph),485,466,exact_full,68.659794,51.340206,17.319588,,,,,,,100,0,2.272165,outputs/eval/reltr_2291451/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_reltr_clean_qids__image_plus_graph__direct__oracle_records.json,1cc20d39f5dc8b76d5b7a801093fa19bfd70d9b6f921f405324cc99d97644d95,,"RelTR trained on Open Images V6; the oracle arm is GQA ground truth and is a ceiling, not a method"
reltr_learned_sgg:oracle::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_reltr_clean_qids__image_plus_graph__direct__oracle::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291451,reltr_learned_sgg:oracle,reltr_learned_sgg oracle,tune_500_reltr_clean_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_oracle,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_reltr_clean_qids__image_plus_graph__direct__oracle,image_plus_graph,direct,gqa_ground_truth,true,image+graph (oracle),image only (no graph),485,466,vqa_soft,70.103093,51.546392,18.556701,,,,,,,100,0,2.272165,outputs/eval/reltr_2291451/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_reltr_clean_qids__image_plus_graph__direct__oracle_records.json,1cc20d39f5dc8b76d5b7a801093fa19bfd70d9b6f921f405324cc99d97644d95,,"RelTR trained on Open Images V6; the oracle arm is GQA ground truth and is a ceiling, not a method"
reltr_learned_sgg:reltr::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_reltr_clean_qids__image_plus_graph__direct__reltr::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,2291451,reltr_learned_sgg:reltr,reltr_learned_sgg reltr,tune_500_reltr_clean_qids,,development_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,1ec71a916804f7195298f98b16f1ba71562f3c4fffafa4c1ab79bbec62e8e6e3,scene_graph_predicted_reltr,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_reltr_clean_qids__image_plus_graph__direct__reltr,image_plus_graph,direct,reltr_open_images_v6,false,image+graph (reltr),image only (no graph),485,466,exact,50.927835,51.340206,-0.412371,,,,,,,100,0,2.237113,outputs/eval/reltr_2291451/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_reltr_clean_qids__image_plus_graph__direct__reltr_records.json,05da709e92f17b66fb8475d0f8b41004a1151c3d435bde24dddae6fa94ebddf0,,"RelTR trained on Open Images V6; the oracle arm is GQA ground truth and is a ceiling, not a method"
