result_id,evidence_layer,experiment_code,split,encoder,connector,augmentation,category,n,metric,model_score,comparator_score,effect,source_artifact
legacy_locked2000:bridge_clip_150k_3ep_scene_graph::bridge_clip_150k_3ep_scene_graph::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_scene_graph,eval_2000_qids,clip,,scene_graph_oracle,choose,197,exact,67.005076,22.335025,44.670051,outputs/eval/bridge_clip_150k_3ep_scene_graph_records.json
legacy_locked2000:bridge_clip_150k_3ep_scene_graph::bridge_clip_150k_3ep_scene_graph::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_scene_graph,eval_2000_qids,clip,,scene_graph_oracle,compare,58,exact,55.172414,34.482759,20.689655,outputs/eval/bridge_clip_150k_3ep_scene_graph_records.json
legacy_locked2000:bridge_clip_150k_3ep_scene_graph::bridge_clip_150k_3ep_scene_graph::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_scene_graph,eval_2000_qids,clip,,scene_graph_oracle,exist,354,exact,74.011299,31.073446,42.937853,outputs/eval/bridge_clip_150k_3ep_scene_graph_records.json
legacy_locked2000:bridge_clip_150k_3ep_scene_graph::bridge_clip_150k_3ep_scene_graph::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_scene_graph,eval_2000_qids,clip,,scene_graph_oracle,other,610,exact,61.967213,10.655738,51.311475,outputs/eval/bridge_clip_150k_3ep_scene_graph_records.json
legacy_locked2000:bridge_clip_150k_3ep_scene_graph::bridge_clip_150k_3ep_scene_graph::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_scene_graph,eval_2000_qids,clip,,scene_graph_oracle,relate,781,exact,52.880922,13.18822,39.692702,outputs/eval/bridge_clip_150k_3ep_scene_graph_records.json
legacy_locked2000:bridge_clip_150k_3ep_scene_graph::bridge_clip_150k_3ep_scene_graph::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_scene_graph,eval_2000_qids,clip,,scene_graph_oracle,choose,197,vqa_soft,78.680203,63.451777,15.228426,outputs/eval/bridge_clip_150k_3ep_scene_graph_records.json
legacy_locked2000:bridge_clip_150k_3ep_scene_graph::bridge_clip_150k_3ep_scene_graph::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_scene_graph,eval_2000_qids,clip,,scene_graph_oracle,compare,58,vqa_soft,56.896552,56.896552,0,outputs/eval/bridge_clip_150k_3ep_scene_graph_records.json
legacy_locked2000:bridge_clip_150k_3ep_scene_graph::bridge_clip_150k_3ep_scene_graph::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_scene_graph,eval_2000_qids,clip,,scene_graph_oracle,exist,354,vqa_soft,78.248588,52.259887,25.988701,outputs/eval/bridge_clip_150k_3ep_scene_graph_records.json
legacy_locked2000:bridge_clip_150k_3ep_scene_graph::bridge_clip_150k_3ep_scene_graph::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_scene_graph,eval_2000_qids,clip,,scene_graph_oracle,other,610,vqa_soft,70.327869,46.557377,23.770492,outputs/eval/bridge_clip_150k_3ep_scene_graph_records.json
legacy_locked2000:bridge_clip_150k_3ep_scene_graph::bridge_clip_150k_3ep_scene_graph::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_scene_graph,eval_2000_qids,clip,,scene_graph_oracle,relate,781,vqa_soft,71.446863,38.412292,33.034571,outputs/eval/bridge_clip_150k_3ep_scene_graph_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep1::bridge_clip_150k_cosine_ep1::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep1,eval_2000_qids,clip,,none,choose,197,exact,6.091371,37.563452,-31.472081,outputs/eval/bridge_clip_150k_cosine_ep1_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep1::bridge_clip_150k_cosine_ep1::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep1,eval_2000_qids,clip,,none,compare,58,exact,6.896552,17.241379,-10.344828,outputs/eval/bridge_clip_150k_cosine_ep1_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep1::bridge_clip_150k_cosine_ep1::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep1,eval_2000_qids,clip,,none,exist,354,exact,8.474576,27.40113,-18.926554,outputs/eval/bridge_clip_150k_cosine_ep1_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep1::bridge_clip_150k_cosine_ep1::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep1,eval_2000_qids,clip,,none,other,610,exact,3.606557,17.377049,-13.770492,outputs/eval/bridge_clip_150k_cosine_ep1_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep1::bridge_clip_150k_cosine_ep1::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep1,eval_2000_qids,clip,,none,relate,781,exact,4.353393,12.548015,-8.194622,outputs/eval/bridge_clip_150k_cosine_ep1_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep1::bridge_clip_150k_cosine_ep1::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep1,eval_2000_qids,clip,,none,choose,197,vqa_soft,65.482234,52.791878,12.690355,outputs/eval/bridge_clip_150k_cosine_ep1_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep1::bridge_clip_150k_cosine_ep1::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep1,eval_2000_qids,clip,,none,compare,58,vqa_soft,44.827586,46.551724,-1.724138,outputs/eval/bridge_clip_150k_cosine_ep1_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep1::bridge_clip_150k_cosine_ep1::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep1,eval_2000_qids,clip,,none,exist,354,vqa_soft,42.655367,47.175141,-4.519774,outputs/eval/bridge_clip_150k_cosine_ep1_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep1::bridge_clip_150k_cosine_ep1::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep1,eval_2000_qids,clip,,none,other,610,vqa_soft,44.590164,32.459016,12.131148,outputs/eval/bridge_clip_150k_cosine_ep1_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep1::bridge_clip_150k_cosine_ep1::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep1,eval_2000_qids,clip,,none,relate,781,vqa_soft,35.851472,15.108835,20.742638,outputs/eval/bridge_clip_150k_cosine_ep1_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep2::bridge_clip_150k_cosine_ep2::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep2,eval_2000_qids,clip,,none,choose,197,exact,8.121827,37.563452,-29.441624,outputs/eval/bridge_clip_150k_cosine_ep2_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep2::bridge_clip_150k_cosine_ep2::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep2,eval_2000_qids,clip,,none,compare,58,exact,12.068966,17.241379,-5.172414,outputs/eval/bridge_clip_150k_cosine_ep2_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep2::bridge_clip_150k_cosine_ep2::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep2,eval_2000_qids,clip,,none,exist,354,exact,11.016949,27.40113,-16.384181,outputs/eval/bridge_clip_150k_cosine_ep2_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep2::bridge_clip_150k_cosine_ep2::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep2,eval_2000_qids,clip,,none,other,610,exact,6.885246,17.377049,-10.491803,outputs/eval/bridge_clip_150k_cosine_ep2_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep2::bridge_clip_150k_cosine_ep2::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep2,eval_2000_qids,clip,,none,relate,781,exact,4.993598,12.548015,-7.554417,outputs/eval/bridge_clip_150k_cosine_ep2_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep2::bridge_clip_150k_cosine_ep2::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep2,eval_2000_qids,clip,,none,choose,197,vqa_soft,65.482234,52.791878,12.690355,outputs/eval/bridge_clip_150k_cosine_ep2_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep2::bridge_clip_150k_cosine_ep2::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep2,eval_2000_qids,clip,,none,compare,58,vqa_soft,50,46.551724,3.448276,outputs/eval/bridge_clip_150k_cosine_ep2_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep2::bridge_clip_150k_cosine_ep2::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep2,eval_2000_qids,clip,,none,exist,354,vqa_soft,51.694915,47.175141,4.519774,outputs/eval/bridge_clip_150k_cosine_ep2_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep2::bridge_clip_150k_cosine_ep2::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep2,eval_2000_qids,clip,,none,other,610,vqa_soft,47.213115,32.459016,14.754098,outputs/eval/bridge_clip_150k_cosine_ep2_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep2::bridge_clip_150k_cosine_ep2::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep2,eval_2000_qids,clip,,none,relate,781,vqa_soft,39.052497,15.108835,23.943662,outputs/eval/bridge_clip_150k_cosine_ep2_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep3::bridge_clip_150k_cosine_ep3::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep3,eval_2000_qids,clip,,none,choose,197,exact,14.720812,37.563452,-22.84264,outputs/eval/bridge_clip_150k_cosine_ep3_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep3::bridge_clip_150k_cosine_ep3::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep3,eval_2000_qids,clip,,none,compare,58,exact,15.517241,17.241379,-1.724138,outputs/eval/bridge_clip_150k_cosine_ep3_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep3::bridge_clip_150k_cosine_ep3::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep3,eval_2000_qids,clip,,none,exist,354,exact,19.491525,27.40113,-7.909605,outputs/eval/bridge_clip_150k_cosine_ep3_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep3::bridge_clip_150k_cosine_ep3::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep3,eval_2000_qids,clip,,none,other,610,exact,6.885246,17.377049,-10.491803,outputs/eval/bridge_clip_150k_cosine_ep3_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep3::bridge_clip_150k_cosine_ep3::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep3,eval_2000_qids,clip,,none,relate,781,exact,7.042254,12.548015,-5.505762,outputs/eval/bridge_clip_150k_cosine_ep3_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep3::bridge_clip_150k_cosine_ep3::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep3,eval_2000_qids,clip,,none,choose,197,vqa_soft,67.51269,52.791878,14.720812,outputs/eval/bridge_clip_150k_cosine_ep3_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep3::bridge_clip_150k_cosine_ep3::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep3,eval_2000_qids,clip,,none,compare,58,vqa_soft,48.275862,46.551724,1.724138,outputs/eval/bridge_clip_150k_cosine_ep3_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep3::bridge_clip_150k_cosine_ep3::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep3,eval_2000_qids,clip,,none,exist,354,vqa_soft,54.519774,47.175141,7.344633,outputs/eval/bridge_clip_150k_cosine_ep3_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep3::bridge_clip_150k_cosine_ep3::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep3,eval_2000_qids,clip,,none,other,610,vqa_soft,46.885246,32.459016,14.42623,outputs/eval/bridge_clip_150k_cosine_ep3_records.json
legacy_locked2000:bridge_clip_150k_cosine_ep3::bridge_clip_150k_cosine_ep3::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_cosine_ep3,eval_2000_qids,clip,,none,relate,781,vqa_soft,39.692702,15.108835,24.583867,outputs/eval/bridge_clip_150k_cosine_ep3_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep1::bridge_clip_150k_mlp_ep1::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep1,eval_2000_qids,clip,mlp256,none,choose,197,exact,16.751269,37.563452,-20.812183,outputs/eval/bridge_clip_150k_mlp_ep1_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep1::bridge_clip_150k_mlp_ep1::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep1,eval_2000_qids,clip,mlp256,none,compare,58,exact,43.103448,17.241379,25.862069,outputs/eval/bridge_clip_150k_mlp_ep1_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep1::bridge_clip_150k_mlp_ep1::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep1,eval_2000_qids,clip,mlp256,none,exist,354,exact,15.819209,27.40113,-11.581921,outputs/eval/bridge_clip_150k_mlp_ep1_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep1::bridge_clip_150k_mlp_ep1::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep1,eval_2000_qids,clip,mlp256,none,other,610,exact,8.196721,17.377049,-9.180328,outputs/eval/bridge_clip_150k_mlp_ep1_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep1::bridge_clip_150k_mlp_ep1::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep1,eval_2000_qids,clip,mlp256,none,relate,781,exact,8.194622,12.548015,-4.353393,outputs/eval/bridge_clip_150k_mlp_ep1_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep1::bridge_clip_150k_mlp_ep1::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep1,eval_2000_qids,clip,mlp256,none,choose,197,vqa_soft,69.035533,52.791878,16.243655,outputs/eval/bridge_clip_150k_mlp_ep1_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep1::bridge_clip_150k_mlp_ep1::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep1,eval_2000_qids,clip,mlp256,none,compare,58,vqa_soft,53.448276,46.551724,6.896552,outputs/eval/bridge_clip_150k_mlp_ep1_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep1::bridge_clip_150k_mlp_ep1::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep1,eval_2000_qids,clip,mlp256,none,exist,354,vqa_soft,48.587571,47.175141,1.412429,outputs/eval/bridge_clip_150k_mlp_ep1_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep1::bridge_clip_150k_mlp_ep1::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep1,eval_2000_qids,clip,mlp256,none,other,610,vqa_soft,47.213115,32.459016,14.754098,outputs/eval/bridge_clip_150k_mlp_ep1_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep1::bridge_clip_150k_mlp_ep1::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep1,eval_2000_qids,clip,mlp256,none,relate,781,vqa_soft,35.46735,15.108835,20.358515,outputs/eval/bridge_clip_150k_mlp_ep1_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep2::bridge_clip_150k_mlp_ep2::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep2,eval_2000_qids,clip,mlp256,none,choose,197,exact,1.522843,37.563452,-36.040609,outputs/eval/bridge_clip_150k_mlp_ep2_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep2::bridge_clip_150k_mlp_ep2::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep2,eval_2000_qids,clip,mlp256,none,compare,58,exact,1.724138,17.241379,-15.517241,outputs/eval/bridge_clip_150k_mlp_ep2_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep2::bridge_clip_150k_mlp_ep2::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep2,eval_2000_qids,clip,mlp256,none,exist,354,exact,0,27.40113,-27.40113,outputs/eval/bridge_clip_150k_mlp_ep2_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep2::bridge_clip_150k_mlp_ep2::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep2,eval_2000_qids,clip,mlp256,none,other,610,exact,0.655738,17.377049,-16.721311,outputs/eval/bridge_clip_150k_mlp_ep2_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep2::bridge_clip_150k_mlp_ep2::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep2,eval_2000_qids,clip,mlp256,none,relate,781,exact,0.640205,12.548015,-11.90781,outputs/eval/bridge_clip_150k_mlp_ep2_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep2::bridge_clip_150k_mlp_ep2::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep2,eval_2000_qids,clip,mlp256,none,choose,197,vqa_soft,75.634518,52.791878,22.84264,outputs/eval/bridge_clip_150k_mlp_ep2_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep2::bridge_clip_150k_mlp_ep2::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep2,eval_2000_qids,clip,mlp256,none,compare,58,vqa_soft,37.931034,46.551724,-8.62069,outputs/eval/bridge_clip_150k_mlp_ep2_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep2::bridge_clip_150k_mlp_ep2::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep2,eval_2000_qids,clip,mlp256,none,exist,354,vqa_soft,50.847458,47.175141,3.672316,outputs/eval/bridge_clip_150k_mlp_ep2_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep2::bridge_clip_150k_mlp_ep2::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep2,eval_2000_qids,clip,mlp256,none,other,610,vqa_soft,49.016393,32.459016,16.557377,outputs/eval/bridge_clip_150k_mlp_ep2_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep2::bridge_clip_150k_mlp_ep2::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep2,eval_2000_qids,clip,mlp256,none,relate,781,vqa_soft,37.516005,15.108835,22.40717,outputs/eval/bridge_clip_150k_mlp_ep2_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep3::bridge_clip_150k_mlp_ep3::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep3,eval_2000_qids,clip,mlp256,none,choose,197,exact,0.507614,37.563452,-37.055838,outputs/eval/bridge_clip_150k_mlp_ep3_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep3::bridge_clip_150k_mlp_ep3::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep3,eval_2000_qids,clip,mlp256,none,compare,58,exact,0,17.241379,-17.241379,outputs/eval/bridge_clip_150k_mlp_ep3_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep3::bridge_clip_150k_mlp_ep3::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep3,eval_2000_qids,clip,mlp256,none,exist,354,exact,0.847458,27.40113,-26.553672,outputs/eval/bridge_clip_150k_mlp_ep3_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep3::bridge_clip_150k_mlp_ep3::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep3,eval_2000_qids,clip,mlp256,none,other,610,exact,0.327869,17.377049,-17.04918,outputs/eval/bridge_clip_150k_mlp_ep3_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep3::bridge_clip_150k_mlp_ep3::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep3,eval_2000_qids,clip,mlp256,none,relate,781,exact,0.640205,12.548015,-11.90781,outputs/eval/bridge_clip_150k_mlp_ep3_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep3::bridge_clip_150k_mlp_ep3::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep3,eval_2000_qids,clip,mlp256,none,choose,197,vqa_soft,78.680203,52.791878,25.888325,outputs/eval/bridge_clip_150k_mlp_ep3_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep3::bridge_clip_150k_mlp_ep3::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep3,eval_2000_qids,clip,mlp256,none,compare,58,vqa_soft,62.068966,46.551724,15.517241,outputs/eval/bridge_clip_150k_mlp_ep3_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep3::bridge_clip_150k_mlp_ep3::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep3,eval_2000_qids,clip,mlp256,none,exist,354,vqa_soft,64.689266,47.175141,17.514124,outputs/eval/bridge_clip_150k_mlp_ep3_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep3::bridge_clip_150k_mlp_ep3::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep3,eval_2000_qids,clip,mlp256,none,other,610,vqa_soft,54.098361,32.459016,21.639344,outputs/eval/bridge_clip_150k_mlp_ep3_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep3::bridge_clip_150k_mlp_ep3::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep3,eval_2000_qids,clip,mlp256,none,relate,781,vqa_soft,46.09475,15.108835,30.985915,outputs/eval/bridge_clip_150k_mlp_ep3_records.json
legacy_locked2000:bridge_clip_150k_mlp_ep3_cot::bridge_clip_150k_mlp_ep3_cot::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_mlp_ep3_cot,eval_2000_qids,clip,mlp256,cot,choose,197,exact,36.548223,0.507614,36.040609,outputs/eval/bridge_clip_150k_mlp_ep3_cot_records.json
